
20-OCT-06,Geometric ,Angel,Buy,120.95,150.00,117.05,-3.22,-56.11,Pending
21-OCT-06,Ipca Labora,Karvy,Results Review,88.46,107.00,705.00,696.97,262.26,Achieved
21-OCT-06,Union Bank,Karvy,Buy,125.25,178.00,155.95,24.51,-43.40,Pending
21-OCT-06,Ranbaxy Lab ,Angel,Buy,415.15,480.00,859.90,107.13,-5.85,Achieved
23-OCT-06,India Cemen,Karvy,Buy,220.30,283.00,95.65,-56.58,-80.44,Pending
23-OCT-06,Acc ,Karvy,Buy,974.30,1230.00,1465.55,50.42,-32.24,Achieved
23-OCT-06,Mahindra Sa,Karvy,Out Performer,425.00,500.00,115.30,-72.87,-87.78,Pending
23-OCT-06,Cipla Ltd.,Angel,Neutral,256.90,NA,633.25,146.50,11.05,NA
23-OCT-06,Emco ,Angel,Buy,119.99,160.00,29.00,-75.83,-89.11,Pending
23-OCT-06,Gateway Dis,Angel,Buy,140.52,172.00,355.30,152.85,13.91,Achieved
23-OCT-06,Ghcl ,Karvy,Buy,173.80,240.00,78.70,-54.72,-79.60,Pending
23-OCT-06,E I D Parry,Karvy,Results Review,81.20,101.50,143.85,77.16,-20.19,Achieved
23-OCT-06,Ranbaxy Lab ,Karvy,Market Performer,410.60,430.00,859.90,109.43,-5.65,Achieved
25-OCT-06,Dena Bank,Karvy,Out Performer,33.25,40.00,44.55,33.98,-39.64,Achieved
25-OCT-06,Maruti Suzuki,Angel,Hold,946.45,1075.00,4033.90,326.21,92.01,Achieved
25-OCT-06,Heromotoco,Angel,Buy,749.30,870.00,2516.00,235.78,51.27,Achieved
25-OCT-06,Tvs Motor ,Angel,Neutral,58.30,NA,245.55,321.18,89.74,NA
26-OCT-06,Godrej Cons,HDFC Sec,Results Preview,172.62,NA,1213.80,603.16,218.66,NA
26-OCT-06,Asian Paints,HDFC Sec,Results Preview,66.36,NA,762.00,1048.28,420.37,NA
26-OCT-06,Nitco ,Karvy,Outperformer,188.75,222.00,27.05,-85.67,-93.51,Pending
26-OCT-06,Prem Explosi,Karvy,Buy,43.45,75.00,289.00,565.13,201.42,Achieved
26-OCT-06,Ambujacem,Angel,Neutral,120.10,NA,237.20,97.50,-10.50,NA
26-OCT-06,India Cemen,Angel,Hold,218.75,250.00,95.65,-56.27,-80.18,Pending
26-OCT-06,M&amp;m,Angel,Hold,365.45,422.50,1288.00,252.44,59.72,Achieved
26-OCT-06,Marico ,Angel,Hold,52.10,57.40,446.35,756.72,288.24,Achieved
26-OCT-06,Wockpharma,Angel,Buy,390.90,550.00,1424.45,264.40,65.14,Achieved
26-OCT-06,Lupin Lab,Karvy,Results Review,77.75,600.00,78.00,0.32,-54.54,Pending
26-OCT-06,Heromotoco,Karvy,Results Review,739.95,830.00,2516.00,240.02,54.09,Achieved
26-OCT-06,Sun Pharma,Karvy,Results Review,91.52,110.00,873.00,853.89,332.28,Achieved
26-OCT-06,Zen Tech,Karvy,Buy,7.67,15.00,79.95,942.37,372.38,Achieved
27-OCT-06,Bajajhldng,HDFC Sec,Results Review,2773.90,NA,1455.00,-47.55,-75.84,NA
27-OCT-06,Jbchepharm,HDFC Sec,Results Preview,93.10,NA,239.20,156.93,18.34,NA
27-OCT-06,Sun Pharma,Karvy,Out Performer,90.87,110.00,873.00,860.71,342.52,Achieved
27-OCT-06,Siemens,UTI Sec,Analyst Meet Note,617.88,NA,1382.90,123.81,3.09,NA
27-OCT-06,Heidelberg,Angel,Buy,62.40,80.00,73.60,17.95,-45.67,Pending
27-OCT-06,Bharat Elec,Angel,Result Update,1137.75,1290.00,3411.75,199.87,38.12,Achieved
27-OCT-06,Indage Vin,HDFC Sec,Results Preview,341.55,NA,13.55,-96.03,-98.17,NA
30-OCT-06,Wockpharma,Karvy,Buy,390.35,510.00,1424.45,264.92,69.62,Achieved
30-OCT-06,Mahindra Sa,Angel,Buy,430.35,515.00,115.30,-73.21,-87.55,Pending
30-OCT-06,Syngenta India,Angel,Buy,326.50,383.00,715.00,118.99,1.79,Achieved
30-OCT-06,Tata Motors,Angel,Buy,163.28,187.79,444.80,172.42,26.62,Achieved
30-OCT-06,Gskcons,Angel,Results Update,553.25,611.00,6185.90,1018.10,419.70,Achieved
30-OCT-06,Steel Author,Angel,Result Update,87.55,NA,64.35,-26.50,-65.84,NA
31-OCT-06,Dr. Reddy,Karvy,Out Performer,748.05,915.00,3567.70,376.93,120.62,Achieved
31-OCT-06,Indoco Rem,Brics,Buy,38.69,54.67,364.50,842.10,335.80,Achieved
31-OCT-06,Tulip Tele,Brics,Buy,71.66,91.40,1.41,-98.03,-99.09,Pending
31-OCT-06,Gujarat Gas,Angel,Result Update,121.40,136.80,745.60,514.17,184.10,Achieved
31-OCT-06,Dr. Reddy,Angel,Buy,748.05,900.00,3567.70,376.93,120.62,Achieved
31-OCT-06,Punjab Natbk,Angel,Buy,103.69,134.00,140.75,35.74,-37.21,Achieved
31-OCT-06,Ashok Leyln,Angel,Buy,22.00,27.50,74.10,236.82,55.81,Achieved
31-OCT-06,Indra Gas,Angel,Buy,122.20,148.00,455.30,272.59,72.35,Achieved
31-OCT-06,Tatasteel,Angel,Result Update,433.46,NA,306.55,-29.28,-67.29,NA
31-OCT-06,Castextech,Angel,Results Update,87.42,100.00,248.15,183.86,31.31,Achieved
31-OCT-06,Gateway Dis,Angel,Buy,134.64,172.00,355.30,163.89,22.07,Achieved
31-OCT-06,Bankindia,Brics,Buy,173.60,186.00,179.65,3.49,-52.13,Pending
31-OCT-06,Ksoils,Brics,Buy,16.87,21.80,0.56,-96.68,-98.46,Pending
31-OCT-06,Jkcemen,Brics,Buy,192.35,315.00,665.60,246.04,60.07,Achieved
01-NOV-06,Godrej Cons,HDFC Sec,Outperformer,168.67,NA,1213.80,619.63,234.71,NA
01-NOV-06,Maninds,HDFC Sec,Results Review,93.17,NA,90.80,-2.54,-54.67,NA
01-NOV-06,Asian Paints,HDFC Sec,Market Performer,69.52,NA,762.00,996.09,409.81,NA
01-NOV-06,Kec,Asit C. Mehta,Conference Call Note,72.42,NA,130.45,80.13,-16.22,NA
01-NOV-06,Prithvi Info,Angel,Buy,391.05,564.00,1.29,-99.67,-99.85,Pending
01-NOV-06,Icici Bank,Angel,Buy,155.18,178.60,312.15,101.15,-6.44,Achieved
01-NOV-06,Subros,Angel,Buy,52.62,64.00,60.60,15.17,-46.43,Pending
01-NOV-06,Abb,Angel,Result Update,717.56,NA,1330.20,85.38,-13.78,NA
01-NOV-06,3i Infotech,Angel,Buy,90.25,125.00,5.15,-94.29,-97.35,Pending
01-NOV-06,Jet Airways,Angel,Result Update,593.20,NA,279.85,-52.82,-78.06,NA
01-NOV-06,H E G,Emkay,Buy,147.55,205.00,204.50,38.60,-35.54,Pending
01-NOV-06,Indoco Rem,Karvy,Out Performer,38.53,47.34,364.50,846.02,340.01,Achieved
01-NOV-06,Tata Motors,Karvy,Market Performer,158.90,183.96,444.80,179.92,30.20,Achieved
01-NOV-06,Varun Shipng,Karvy,Buy,73.35,100.00,11.25,-84.66,-92.87,Pending
01-NOV-06,Ramcocem,Karvy,Market Performer,173.56,184.75,351.35,102.44,-5.84,Achieved
01-NOV-06,,Karvy,Outperformer,440.39,524.36,1809.80,310.95,91.14,Achieved
02-NOV-06,Jbchepharm,HDFC Sec,Outperformer,89.30,NA,239.20,167.86,25.14,NA
02-NOV-06,Bankindia,Karvy,Market Performer,177.35,190.00,179.65,1.30,-52.67,Pending
02-NOV-06,Cub,Karvy,Out Performer,9.13,11.34,101.70,1013.91,420.41,Achieved
02-NOV-06,Gateway Dis,Karvy,Buy,137.24,224.00,355.30,158.89,20.95,Achieved
02-NOV-06,Godrej Cons,Angel,Buy,165.60,202.50,1213.80,632.97,242.44,Achieved
02-NOV-06,Orientbank,Angel,Buy,258.35,315.00,174.00,-32.65,-68.53,Pending
02-NOV-06,Cyien,Angel,Result Update,252.20,290.00,557.50,121.05,3.27,Achieved
02-NOV-06,Welspun Indi,Angel,Buy,88.30,106.00,635.95,620.22,236.48,Achieved
02-NOV-06,Munjalshow,Brics,Result Update,74.85,74.00,175.30,134.20,9.42,Pending
02-NOV-06,Spanco,Emkay,Buy,162.85,217.00,3.12,-98.08,-99.10,Pending
02-NOV-06,Prem Explosi,Karvy,Buy,40.95,80.00,289.00,605.74,229.72,Achieved
02-NOV-06,Pvr ,Karvy,Out Performer,238.85,285.00,656.00,174.65,28.31,Achieved
02-NOV-06,Polyme,Karvy,Buy,14.65,20.00,455.60,3009.90,1352.92,Achieved
02-NOV-06,Astramicro,Karvy,Buy,100.41,130.01,109.65,9.20,-48.98,Pending
02-NOV-06,Cadila Heal,Karvy,Market Perfomer,231.71,263.35,1825.45,687.82,268.06,Achieved
02-NOV-06,Chettinad Cem,Karvy,Market Performer,530.00,565.00,709.55,33.88,-37.45,Achieved
03-NOV-06,Anantraj,Karvy,Buy,178.14,241.05,42.65,-76.06,-88.78,Pending
03-NOV-06,Prithvi Info,Karvy,Outperformer,366.70,462.00,1.29,-99.65,-99.84,Pending
03-NOV-06,Rel Com ,Asit C. Mehta,Conference Call Note,391.00,NA,62.80,-83.94,-92.47,NA
03-NOV-06,Tata Chem,Asit C. Mehta,Conference Call Note,226.35,NA,436.75,92.95,-9.58,NA
03-NOV-06,Psl,Asit C. Mehta,Conference Call Note,207.80,NA,8.56,-95.88,-98.07,NA
03-NOV-06,Dabur India Ltd.,Angel,Results Update,50.08,NA,282.60,464.30,164.43,NA
03-NOV-06,Bankindia,Angel,Hold,177.05,190.00,179.65,1.47,-52.45,Pending
03-NOV-06,Gokex,Angel,Hold,312.18,352.50,65.65,-78.97,-90.15,Pending
03-NOV-06,Vtl,Angel,Buy,275.00,380.00,677.20,146.25,15.40,Achieved
03-NOV-06,Karurvysya,Karvy,Out Performer,139.91,161.12,481.30,244.01,61.20,Achieved
06-NOV-06,K R B L Limite,Brics,Buy,14.52,26.70,173.35,1093.87,461.85,Achieved
07-NOV-06,Hexaware Tech,Emkay,Buy,88.25,99.00,257.20,191.44,36.84,Achieved
07-NOV-06,Tvs Motor ,Emkay,Company Update,53.77,NA,245.55,356.67,114.42,NA
07-NOV-06,Noidatoll,Brics,Buy,38.50,59.00,32.00,-16.88,-60.97,Pending
08-NOV-06,Kec,Brics,Buy,74.01,93.60,130.45,76.26,-17.77,Achieved
09-NOV-06,Mercator,Karvy,Buy,38.85,52.00,18.85,-51.48,-77.25,Pending
09-NOV-06,Garden Silk,Asit C. Mehta,Result Update,60.00,NA,28.60,-52.33,-77.65,NA
10-NOV-06,Dishman Phar,HDFC Sec,Outperformer,221.35,NA,164.60,-25.64,-64.75,NA
10-NOV-06,Asian Paints,Angel,Buy,70.06,80.00,762.00,987.64,415.58,Achieved
10-NOV-06,Microtech,Brics,Buy,108.40,203.50,3.61,-96.67,-98.42,Pending
13-NOV-06,Ipca Labora,Karvy,Buy,86.35,107.00,705.00,716.44,290.41,Achieved
13-NOV-06,3i Infotech,Emkay,Buy,93.67,116.00,5.15,-94.50,-97.37,Pending
13-NOV-06,Bharti Artl,Asit C. Mehta,Buy,282.55,326.50,424.50,50.24,-28.16,Achieved
13-NOV-06,Dishman Phar,Asit C. Mehta,Buy,222.95,273.00,164.60,-26.17,-64.70,Pending
14-NOV-06,Cipla Ltd.,HDFC Sec,Outperformer,265.85,NA,633.25,138.20,14.13,NA
14-NOV-06,Glenmark Pha,Brics,Buy,254.63,265.00,1018.20,299.87,91.59,Achieved
14-NOV-06,Nitco ,Karvy,Under Performer,220.65,222.00,27.05,-87.74,-94.13,Pending
14-NOV-06,Granules India,Karvy,Buy,8.81,15.00,83.95,852.89,356.56,Achieved
15-NOV-06,Granules India,Karvy,Buy,8.75,15.00,83.95,859.43,361.19,Achieved
15-NOV-06,Greavesco,Emkay,Company Update,65.77,NA,127.80,94.31,-6.60,NA
16-NOV-06,Auropharma,HDFC Sec,Outperformer,120.53,NA,1464.25,1114.84,485.55,NA
16-NOV-06,Prithvi Info,Karvy,Outperformer,371.25,462.00,1.29,-99.65,-99.83,Pending
16-NOV-06,Tatasteel,Karvy,Buy,425.95,593.03,306.55,-28.03,-65.31,Pending
16-NOV-06,Syndicate,Brics,Buy,85.45,100.00,101.10,18.31,-42.97,Achieved
16-NOV-06,Cranessof,Angel,Buy,97.20,125.00,1.89,-98.06,-99.06,Pending
16-NOV-06,Reliance,Edelweiss,Initiating Coverage,631.75,NA,1005.75,59.20,-23.27,NA
16-NOV-06,Jktyre,Angel,Buy,24.99,34.51,85.80,243.34,65.49,Achieved
16-NOV-06,Provoge,Karvy,Outperformer,76.07,93.20,5.30,-93.03,-96.64,Pending
16-NOV-06,Jswsteel,Karvy,Buy,327.30,468.00,891.15,172.27,31.23,Achieved
17-NOV-06,Sterlite (i),UTI Sec,Result Review,127.97,NA,90.20,-29.51,-66.22,NA
17-NOV-06,Provoge,Karvy,Out Performer,76.02,93.20,5.30,-93.03,-96.66,Pending
17-NOV-06,Albk,Angel,Buy,94.75,123.00,88.60,-6.49,-55.18,Pending
20-NOV-06,Clnindia,HDFC Sec,Results Review,301.55,NA,844.50,180.05,34.23,NA
20-NOV-06,Elecon Eng,Angel,Buy,103.20,148.52,80.20,-22.29,-62.75,Pending
20-NOV-06,Asianelec,Brics,Company Update,236.70,282.50,1.78,-99.25,-99.64,Pending
20-NOV-06,Boschl,Karvy,Underperformer,3522.35,3100.00,22012.40,524.94,199.54,Pending
21-NOV-06,Tatasteel,Emkay,Event Update,420.20,NA,306.55,-27.05,-64.55,NA
21-NOV-06,Icici Bank,Angel,Company Update,174.26,199.00,312.15,79.13,-12.95,Achieved
22-NOV-06,Apollo Tyre,Brics,Buy,31.29,47.50,173.00,452.89,170.45,Achieved
22-NOV-06,Spentex Indu,Edelweiss,Buy,56.20,NA,2.80,-95.02,-97.56,NA
23-NOV-06,Tatasteel,Karvy,Tata Steel Has A Challenge,416.67,NA,306.55,-26.43,-64.08,NA
23-NOV-06,Balaram Chini,Brics,Result Update,89.55,88.00,40.80,-54.44,-77.76,Achieved
23-NOV-06,Wipro Ltd.,Angel,Hold,349.17,387.00,552.35,58.19,-22.77,Achieved
24-NOV-06,Siemens,Emkay,Result Update,588.52,NA,1382.90,134.98,14.91,NA
24-NOV-06,Bajajhldng,ASK,Buy,2633.35,NA,1455.00,-44.75,-72.98,NA
27-NOV-06,Biocon ,Karvy,Market Performer,179.10,200.00,464.00,159.07,27.35,Achieved
27-NOV-06,Sterlite (i),Emkay,Buy,137.63,167.50,90.20,-34.46,-67.78,Pending
28-NOV-06,Cumminsin,Karvy,Outperformer,196.68,239.29,922.35,368.96,127.64,Achieved
28-NOV-06,Bajajhldng,Enam,Outperformer,2638.55,3077.00,1455.00,-44.86,-73.23,Pending
28-NOV-06,Tv 18,Edelweiss,Company Update,417.30,NA,62.05,-85.13,-92.78,NA
28-NOV-06,Omaxauto,Brics,Result Update,86.20,126.00,46.05,-46.58,-74.07,Pending
28-NOV-06,Ster Tech,Emkay,Buy,45.12,44.80,82.85,83.62,-10.87,Pending
29-NOV-06,Pel,Edelweiss,Buy,236.90,NA,932.95,293.82,91.37,NA
30-NOV-06,Ipca Labora,ASK,Buy,96.68,129.60,705.00,629.21,256.43,Achieved
01-DEC-06,Jubilan,Karvy,Market Performer,256.55,278.00,168.90,-34.16,-67.47,Pending
01-DEC-06,Dwar Sugar,Edelweiss,Result Update,91.65,NA,21.50,-76.54,-88.41,NA
04-DEC-06,Hind. Zinc,HDFC Sec,Test1,96.94,12.30,167.90,73.20,-14.24,Pending
04-DEC-06,Hind. Zinc,ASK,Visit Note,96.94,NA,167.90,73.20,-14.24,NA
04-DEC-06,Aarveeden,Angel,Buy,59.90,85.00,45.00,-24.87,-62.80,Pending
04-DEC-06,Indoco Rem,Angel,Buy,39.92,52.00,364.50,813.08,352.10,Achieved
04-DEC-06,Ranbaxy Lab ,Karvy,Market Performer,383.90,440.00,859.90,123.99,10.91,Achieved
05-DEC-06,Dena Bank,Karvy,Buy,38.60,40.00,44.55,15.41,-42.59,Achieved
05-DEC-06,Contain Corp,Karvy,Under Performer,718.36,660.03,1718.50,139.23,18.99,Pending
05-DEC-06,Era Infra Eng,Edelweiss,Buy,518.50,NA,3.78,-99.27,-99.64,NA
06-DEC-06,Prem Explosi,Karvy,Company Update,46.90,80.00,289.00,516.20,206.75,Achieved
06-DEC-06,Greavesco,Emkay,Conference Call Update,66.42,81.40,127.80,92.41,-4.22,Achieved
06-DEC-06,Global Offs,Brics,Company Update,199.75,239.00,563.40,182.05,40.41,Achieved
07-DEC-06,Albk,Karvy,Buy,93.35,NA,88.60,-5.09,-52.67,NA
07-DEC-06,Polyme,Karvy,Company Update,16.64,21.50,455.60,2637.98,1265.24,Achieved
07-DEC-06,Albk,Edelweiss,Buy,93.35,NA,88.60,-5.09,-52.67,NA
07-DEC-06,Indotechtr,ASK,Visit Note,242.85,NA,180.00,-25.88,-63.04,NA
07-DEC-06,Bajajhldng,Emkay,Accumulate,2704.05,NA,1455.00,-46.19,-73.17,NA
11-DEC-06,Gujar In Pwr,UTI Sec,Buy,57.90,107.00,82.20,41.97,-32.11,Pending
11-DEC-06,Hindalco In,Karvy,Initiating Coverage,158.02,149.80,113.10,-28.43,-65.77,Achieved
11-DEC-06,Icici Bank,Emkay,Company Note,163.88,NA,312.15,90.47,-8.92,NA
11-DEC-06,Sbin,Karvy,Company Update,117.26,113.22,267.60,128.21,9.13,Pending
11-DEC-06,Hindalco In,Karvy,Initiating Coverage,158.02,149.80,113.10,-28.43,-65.77,Achieved
12-DEC-06,Hind. Zinc,HDFC Sec,Test,83.70,11.10,167.90,100.60,-6.97,Pending
13-DEC-06,Sasken Comm,Networth,Buy,483.00,609.00,240.00,-50.31,-76.63,Pending
13-DEC-06,Bankindia,Karvy,Outperformer,172.50,195.00,179.65,4.14,-51.01,Pending
13-DEC-06,Unichem Lab,Karvy,Buy,100.02,132.00,194.75,94.71,-8.41,Achieved
15-DEC-06,Rolta In,Karvy,Buy,120.45,160.00,101.70,-15.57,-58.98,Pending
18-DEC-06,Sarda Enmin,Networth,Buy,137.05,200.00,107.60,-21.49,-61.53,Pending
18-DEC-06,Reiagrol,Karvy,Visit Note,11.61,NA,0.59,-94.92,-97.51,NA
19-DEC-06,Ranbaxy Lab ,Edelweiss,Accumulate,388.90,NA,859.90,121.11,5.60,NA
20-DEC-06,Jswsteel,Karvy,Buy,349.10,468.00,891.15,155.27,21.53,Achieved
20-DEC-06,Tatasteel,Karvy,Buy,411.06,593.03,306.55,-25.42,-64.50,Pending
21-DEC-06,Acc ,Karvy,Outperformer,1029.60,1230.00,1465.55,42.34,-32.01,Achieved
21-DEC-06,Srei Infra,Emkay,Buy,27.17,38.89,37.75,38.94,-33.63,Pending
22-DEC-06,Nitco ,Karvy,Underperformer,247.00,220.00,27.05,-89.05,-94.73,Achieved
23-DEC-06,Dr. Reddy,Karvy,Market Performer,804.20,840.00,3567.70,343.63,113.29,Achieved
26-DEC-06,Abg Shipyar,Karvy,Visit Note,273.70,NA,191.15,-30.16,-65.83,NA
27-DEC-06,Cadila Heal,Karvy,Outperformer,235.28,263.35,1825.45,675.86,283.76,Achieved
27-DEC-06,Gateway Dis,Edelweiss,Buy,159.96,NA,355.30,122.12,9.86,NA
28-DEC-06,Dr. Reddy,Karvy,Buy,799.55,840.00,3567.70,346.21,120.49,Achieved
28-DEC-06,Bajajhin,Edelweiss,Result Update,201.57,NA,13.40,-93.35,-96.72,NA
28-DEC-06,Srei Infra,Emkay,Buy,29.00,38.89,37.75,30.17,-35.68,Pending
29-DEC-06,Anantraj,Karvy,Market Performer,233.66,NA,42.65,-81.75,-91.02,NA
29-DEC-06,Hindunilvr,Edelweiss,Event Update,216.55,NA,917.25,323.57,108.41,NA
30-DEC-06,Allcargo,Edelweiss,Buy,212.44,NA,316.85,49.15,-26.62,NA

